ZILLOW ID,PROPERTY URL,LIVING AREA,BEDROOMS,BATHROOMS,FLOORS,YEAR BUILT,CONDITION,CITY,STATE,ZIPCODE,STREET ADDRESS,ADDRESS,VIEW,LOCATION,MONTHLY HOUSING PRICE,RENT,PROPERTY TYPE,CONSTRUCTION,TAX DATE,TAX PAID,HOUSE VALUE
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2017,761.11,75267
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2016,763.42,72203
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2015,735.92,71701
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2014,715.54,80821
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2013,,70081
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2012,,74965
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2011,,82717
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2010,,81367
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2009,,93878
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2008,,120929
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2007,,143555
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2006,,136349
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2005,,107648
46379401,https://www.zillow.com/homedetails/4439-Black-Fox-Dr-New-Port-Richey-FL-34653/46379401_zpid/,1348,2,2,,1979,1979,New Port Richey,FL,34653,4439 Black Fox Dr,"4439 Black Fox Dr, New Port Richey, FL 34653",Territorial,--,3500,3500,SINGLE_FAMILY,concrete,2/10/2004,,92859
